,0.5km지하철,1.0km지하철,1.5km지하철
92119,1,3,3
92120,0,0,0
92121,0,1,1
92122,0,0,0
92123,0,1,1
92124,0,1,2
92125,0,2,2
92126,0,1,2
92127,0,1,2
92128,2,2,3
92129,1,1,3
92130,1,2,3
92131,0,1,1
92132,1,3,3
92133,1,1,3
92134,1,2,2
92135,1,2,2
92136,0,1,1
92137,1,1,2
92138,2,2,2
92139,0,2,2
92140,1,1,3
92141,0,2,2
92142,1,1,2
92143,1,2,2
92144,1,1,3
92145,0,1,2
92146,1,1,1
92147,1,1,3
92148,1,2,2
92149,1,1,3
92150,0,2,2
92151,1,1,2
92152,0,2,2
92153,1,1,3
92154,1,2,2
92155,1,1,3
92156,0,0,0
92157,1,1,3
92158,0,0,1
92159,1,1,2
92160,0,2,2
92161,1,2,2
92162,2,2,2
92163,0,2,2
92164,0,3,3
92165,0,1,2
92166,0,0,0
92167,0,2,2
92168,1,2,2
92169,0,1,2
92170,0,2,2
92171,1,1,2
92172,0,0,2
92173,0,3,3
92174,1,2,2
92175,1,1,2
92176,0,2,2
92177,0,1,1
92178,1,2,2
92179,1,3,3
92180,0,2,2
92181,1,3,3
92182,1,1,2
92183,0,1,2
92184,1,2,2
92185,0,0,2
92186,0,0,1
92187,0,2,2
92188,1,1,2
92189,2,3,3
92190,1,1,3
92191,1,2,2
92192,0,0,1
92193,1,2,3
92194,1,1,2
92195,0,0,1
92196,1,2,2
92197,0,1,1
92198,0,0,2
92199,1,1,2
92200,0,2,3
92201,1,1,2
92202,0,1,1
92203,1,1,2
92204,1,1,1
92205,0,1,2
92206,1,2,2
92207,1,2,2
92208,0,2,2
92209,0,1,2
92210,1,1,1
92211,0,1,2
92212,0,1,2
92213,0,1,2
92214,0,1,2
92215,0,1,2
92216,0,0,2
92217,0,0,0
92218,0,0,1
92219,0,1,2
92220,1,1,3
92221,0,2,3
92222,1,2,3
92223,0,1,2
92224,0,1,2
92225,2,3,3
92226,1,2,3
92227,0,0,1
92228,0,1,2
92229,1,1,1
92230,2,2,2
92231,1,2,3
92232,0,0,2
92233,0,0,1
92234,1,1,3
92235,0,1,2
92236,1,1,3
92237,0,0,1
92238,0,1,1
92239,0,1,2
92240,1,2,3
92241,0,1,2
92242,2,2,2
92243,1,1,3
92244,1,1,3
92245,0,0,2
92246,1,2,3
92247,1,2,2
92248,1,2,2
92249,0,1,2
92250,0,1,2
92251,1,3,3
92252,1,1,3
92253,1,1,2
92254,0,0,2
92255,0,0,0
92256,1,1,2
92257,1,1,3
92258,1,1,2
92259,1,1,3
92260,1,2,3
92261,0,0,2
92262,1,3,3
92263,0,2,2
92264,1,2,2
92265,1,2,2
92266,1,1,3
92267,1,1,1
92268,1,1,2
92269,0,1,1
92270,0,0,1
92271,0,1,1
92272,1,2,2
92273,1,2,2
92274,1,1,2
92275,1,2,2
92276,0,1,1
92277,0,0,1
92278,2,2,3
92279,2,2,3
92280,0,0,2
92281,1,1,1
92282,0,0,0
92283,0,0,2
92284,1,1,2
92285,1,2,3
92286,0,0,0
92287,0,1,2
92288,0,2,3
92289,1,1,2
92290,1,1,1
92291,1,3,3
92292,1,2,2
92293,1,1,2
92294,0,1,1
92295,1,2,3
92296,0,1,1
92297,1,2,2
92298,0,1,1
92299,0,2,2
92300,0,2,2
92301,0,1,1
92302,0,2,2
92303,2,2,3
92304,1,2,3
92305,0,2,2
92306,0,0,2
92307,0,0,1
92308,0,1,2
92309,1,2,2
92310,1,1,3
92311,1,1,3
92312,1,2,3
92313,1,3,3
92314,1,2,2
92315,0,1,2
92316,0,1,1
92317,1,2,2
92318,0,1,2
92319,1,2,3
92320,1,2,2
92321,0,0,2
92322,0,0,2
92323,0,2,2
92324,0,0,1
92325,1,2,2
92326,2,2,3
92327,1,1,2
92328,0,2,2
92329,1,3,3
92330,1,1,1
92331,0,1,1
92332,1,2,3
92333,2,2,2
92334,1,1,2
92335,2,2,2
92336,1,1,3
92337,1,1,3
92338,1,1,2
92339,1,1,2
92340,1,1,2
92341,0,1,2
92342,1,1,2
92343,1,2,3
92344,0,0,1
92345,0,0,1
92346,1,3,3
92347,0,1,1
92348,2,2,3
92349,1,1,3
92350,0,1,1
92351,1,1,1
92352,0,1,2
92353,2,3,3
92354,0,2,2
92355,0,1,2
92356,0,0,1
92357,0,1,2
92358,1,2,2
92359,0,3,3
92360,0,1,2
92361,1,1,2
92362,1,3,3
92363,0,0,1
92364,1,1,1
92365,0,2,2
92366,1,1,2
92367,1,1,1
92368,0,0,1
92369,0,2,2
92370,1,3,3
92371,1,2,2
92372,0,0,1
92373,0,2,2
92374,2,2,2
92375,0,1,2
92376,1,2,3
92377,1,2,3
92378,0,0,1
92379,1,1,1
92380,1,1,2
92381,0,0,2
92382,0,2,2
92383,1,1,2
92384,0,1,2
92385,0,1,1
92386,1,2,3
92387,0,2,2
92388,0,0,1
92389,0,2,2
92390,1,2,2
92391,2,2,2
92392,0,1,2
92393,0,0,2
92394,1,2,2
92395,2,3,3
92396,1,2,3
92397,0,1,2
92398,1,1,1
92399,0,1,2
92400,1,2,2
92401,2,2,3
92402,1,1,3
92403,0,0,2
92404,1,2,2
92405,1,2,2
92406,1,1,3
92407,0,1,1
92408,1,1,3
92409,1,1,2
92410,1,1,2
92411,0,1,1
92412,1,2,2
92413,1,2,2
92414,0,0,1
92415,1,1,3
92416,0,1,2
92417,0,1,1
92418,1,1,1
92419,1,2,2
92420,1,2,2
92421,1,1,3
92422,1,2,2
92423,1,1,3
92424,1,1,2
92425,0,1,1
92426,0,1,2
92427,0,1,2
92428,1,1,2
92429,1,1,2
92430,2,2,2
92431,0,2,2
92432,0,0,2
92433,2,2,3
92434,1,2,2
92435,0,2,2
92436,1,2,2
92437,1,1,3
92438,0,1,2
92439,1,2,2
92440,0,1,1
92441,1,2,3
92442,1,2,3
92443,1,2,2
92444,1,3,3
92445,1,1,3
92446,1,1,1
92447,1,2,2
92448,1,2,3
92449,0,1,1
92450,1,1,2
92451,0,2,2
92452,1,2,2
92453,1,2,3
92454,0,2,2
92455,1,1,2
92456,1,1,2
92457,0,0,0
92458,0,1,1
92459,0,0,0
92460,0,0,0
92461,1,1,1
92462,1,2,2
92463,1,1,1
92464,1,3,3
92465,1,2,2
92466,0,1,2
92467,1,1,3
92468,0,1,2
92469,0,1,2
92470,1,2,2
92471,1,1,3
92472,1,2,3
92473,0,2,2
92474,1,2,3
92475,0,0,2
92476,1,2,2
92477,1,1,2
92478,1,1,2
92479,0,1,2
92480,1,2,2
92481,1,1,3
92482,0,1,2
92483,1,2,2
92484,1,2,2
92485,1,2,2
92486,0,1,2
92487,0,1,1
92488,1,1,3
92489,1,1,2
92490,1,1,1
92491,1,1,2
92492,0,2,3
92493,2,3,3
92494,0,2,2
92495,2,2,3
92496,1,2,2
92497,1,1,3
92498,1,1,3
92499,0,1,1
92500,1,1,3
92501,1,1,3
92502,0,2,2
92503,0,1,2
92504,1,2,2
92505,0,0,0
92506,0,1,2
92507,0,0,1
92508,1,1,3
92509,1,1,2
92510,2,3,3
92511,0,1,2
92512,2,2,2
92513,0,2,2
92514,0,2,2
92515,1,1,2
92516,2,2,2
92517,1,1,3
92518,0,1,2
92519,1,1,3
92520,0,1,2
92521,1,1,3
92522,1,1,3
92523,1,1,3
92524,0,0,0
92525,1,1,3
92526,1,1,1
92527,1,1,3
92528,0,1,2
92529,1,1,3
92530,0,1,1
92531,1,2,2
92532,1,1,3
92533,1,1,2
92534,0,1,2
92535,1,1,3
92536,1,2,3
92537,0,1,2
92538,0,2,2
92539,0,2,2
92540,0,2,3
92541,1,1,2
92542,1,2,2
92543,1,1,3
92544,1,1,2
92545,1,1,2
92546,0,1,1
92547,2,3,3
92548,1,1,3
92549,1,1,2
92550,1,2,2
92551,1,3,3
92552,1,3,3
92553,1,2,3
92554,0,2,2
92555,1,1,2
92556,0,1,1
92557,1,3,3
92558,1,1,2
92559,1,1,2
92560,0,3,3
92561,0,0,1
92562,1,1,3
92563,0,2,2
92564,1,3,3
92565,2,2,2
92566,1,2,2
92567,2,2,3
92568,0,1,2
92569,1,3,3
92570,0,1,2
92571,1,2,2
92572,0,0,2
92573,0,0,1
92574,0,1,2
92575,0,0,1
92576,0,2,2
92577,1,2,3
92578,0,0,1
92579,1,2,2
92580,0,1,1
92581,0,1,1
92582,1,1,2
92583,0,0,1
92584,0,0,2
92585,1,1,3
92586,1,2,3
92587,1,1,3
92588,1,1,3
92589,0,2,2
92590,1,1,3
92591,0,2,2
92592,1,1,1
92593,0,2,2
92594,0,0,1
92595,1,1,3
92596,0,0,1
92597,0,2,2
92598,1,1,3
92599,1,1,3
92600,0,0,2
92601,2,3,3
92602,1,1,3
92603,2,2,3
92604,0,2,2
92605,1,2,3
92606,1,2,3
92607,0,0,1
92608,0,0,1
92609,1,3,3
92610,2,2,3
92611,1,1,2
92612,0,1,2
92613,0,3,3
92614,0,0,0
92615,1,1,3
92616,1,2,2
92617,1,1,3
92618,0,2,2
92619,2,2,2
92620,1,1,3
92621,1,2,2
92622,0,2,2
92623,1,1,3
92624,1,2,3
92625,1,2,3
92626,1,1,2
92627,1,1,3
92628,1,2,2
92629,1,1,2
92630,1,2,2
92631,2,2,2
92632,0,2,2
92633,1,1,3
92634,1,2,2
92635,1,1,3
92636,1,1,3
92637,0,0,2
92638,0,1,2
92639,1,1,3
92640,1,1,3
92641,1,1,3
92642,0,2,2
92643,1,1,3
92644,2,2,3
92645,0,2,2
92646,1,1,3
92647,0,0,2
92648,1,3,3
92649,1,1,1
92650,0,1,2
92651,0,2,3
92652,1,1,3
92653,0,1,1
92654,1,2,2
92655,1,2,2
92656,0,2,2
92657,0,3,3
92658,1,2,2
92659,0,3,3
92660,0,3,3
92661,0,3,3
92662,2,3,3
92663,0,1,2
92664,1,1,3
92665,1,2,2
92666,1,1,3
92667,0,2,2
92668,0,0,0
92669,0,0,1
92670,1,1,3
92671,2,2,2
92672,1,1,1
92673,2,2,2
92674,0,2,2
92675,1,2,2
92676,0,2,2
92677,1,1,2
92678,0,0,2
92679,1,1,2
92680,2,2,3
92681,0,1,2
92682,1,1,3
92683,1,2,2
92684,0,1,2
92685,0,0,0
92686,0,1,2
92687,0,0,0
92688,0,2,2
92689,1,1,2
92690,0,2,2
92691,1,2,2
92692,0,0,1
92693,1,1,3
92694,1,1,2
92695,0,2,2
92696,0,0,1
92697,2,2,3
92698,1,2,2
92699,0,1,1
92700,0,1,1
92701,2,3,3
92702,2,3,3
92703,2,3,3
92704,2,3,3
92705,1,3,3
92706,1,2,2
92707,0,1,1
92708,0,2,2
92709,1,1,3
92710,0,1,2
92711,0,2,2
92712,0,1,2
92713,2,2,2
92714,0,0,1
92715,2,2,3
92716,1,2,2
92717,0,2,2
92718,0,2,2
92719,1,2,2
92720,0,2,2
92721,1,1,2
92722,0,1,1
92723,1,1,3
92724,1,2,2
92725,1,1,1
92726,1,1,1
92727,2,2,2
92728,0,1,2
92729,0,2,3
92730,0,1,2
92731,0,1,1
92732,0,2,2
92733,0,1,1
92734,1,1,2
92735,0,2,3
92736,0,1,1
92737,0,1,1
92738,0,1,1
92739,1,1,3
92740,2,2,2
92741,1,1,1
92742,0,1,2
92743,1,2,2
92744,0,1,2
92745,0,1,2
92746,0,3,3
92747,0,1,2
92748,0,2,2
92749,1,1,1
92750,1,1,2
92751,1,2,2
92752,2,2,2
92753,0,2,2
92754,1,2,2
92755,1,1,2
92756,1,2,2
92757,0,0,1
92758,0,1,2
92759,0,1,1
92760,1,2,3
92761,2,2,3
92762,0,1,1
92763,1,1,3
92764,1,1,3
92765,1,1,2
92766,2,3,3
92767,0,2,3
92768,0,2,2
92769,1,2,2
92770,1,2,2
92771,1,2,2
92772,0,2,2
92773,1,2,2
92774,0,2,2
92775,0,2,2
92776,1,2,2
92777,1,2,2
92778,0,0,0
92779,1,1,1
92780,1,2,2
92781,0,2,2
92782,1,1,2
92783,1,1,3
92784,0,2,2
92785,1,2,2
92786,1,2,2
92787,0,2,2
92788,1,2,3
92789,0,0,1
92790,0,1,2
92791,1,1,3
92792,1,2,3
92793,1,2,2
92794,0,1,2
92795,0,1,2
92796,2,3,3
92797,0,1,2
92798,1,3,3
92799,0,1,2
92800,0,1,1
92801,1,3,3
92802,1,1,3
92803,1,2,2
92804,0,2,2
92805,1,2,2
92806,1,2,3
92807,0,2,2
92808,1,2,2
92809,2,2,3
92810,0,2,2
92811,1,1,2
92812,0,2,2
92813,1,1,3
92814,0,1,1
92815,0,1,2
92816,0,1,2
92817,1,2,2
92818,0,1,2
92819,1,1,3
92820,0,2,2
92821,2,3,3
92822,1,2,2
92823,1,1,3
92824,0,2,2
92825,1,2,2
92826,1,1,3
92827,0,2,2
92828,1,1,2
92829,1,2,3
92830,0,2,2
92831,1,1,3
92832,1,1,2
92833,1,1,3
92834,1,1,2
92835,0,1,1
92836,0,1,2
92837,1,1,3
92838,1,2,2
92839,1,2,2
92840,1,1,2
92841,2,2,2
92842,1,3,3
92843,0,2,2
92844,0,2,2
92845,0,2,2
92846,1,2,3
92847,0,1,1
92848,0,0,2
92849,1,2,3
92850,1,2,2
92851,1,3,3
92852,1,1,3
92853,1,2,2
92854,1,2,2
92855,1,1,2
92856,2,2,2
92857,0,3,3
92858,2,2,3
92859,1,2,2
92860,1,3,3
92861,0,0,2
92862,1,1,1
92863,0,0,0
92864,0,0,1
92865,1,1,3
92866,0,2,2
92867,0,1,1
92868,1,1,2
92869,0,1,2
92870,0,2,2
92871,2,3,3
92872,0,1,1
92873,0,0,2
92874,1,1,2
92875,1,2,3
92876,1,2,3
92877,0,2,2
92878,0,2,2
92879,1,2,3
92880,0,2,2
92881,1,3,3
92882,0,1,2
92883,1,1,1
92884,1,1,1
92885,0,1,1
92886,1,2,2
92887,1,2,2
92888,0,2,3
92889,0,1,1
92890,1,2,2
92891,0,2,2
92892,2,2,2
92893,0,2,2
92894,0,0,1
92895,0,0,1
92896,0,0,1
92897,0,0,1
92898,0,0,1
92899,0,0,1
92900,0,0,1
92901,0,0,1
92902,0,0,1
92903,0,0,1
92904,0,0,1
92905,0,0,1
92906,0,0,1
92907,0,0,1
92908,0,0,1
92909,0,0,1
92910,0,0,1
92911,0,0,1
92912,0,0,1
92913,0,2,2
92914,1,1,3
92915,0,1,1
92916,0,0,2
92917,0,1,2
92918,0,2,2
92919,1,1,2
92920,1,2,2
92921,0,2,2
92922,2,2,2
92923,0,1,1
92924,0,0,1
92925,0,0,1
92926,0,0,1
92927,0,0,1
92928,0,0,1
92929,0,0,1
92930,0,0,1
92931,0,0,1
92932,0,0,1
92933,0,0,1
92934,0,0,1
92935,0,0,1
92936,0,0,1
92937,0,0,1
92938,0,0,1
92939,0,0,1
92940,0,0,1
92941,0,0,1
92942,0,0,1
92943,0,1,2
92944,1,1,3
92945,1,2,3
92946,1,1,3
92947,1,1,3
92948,0,1,2
92949,0,1,1
92950,0,2,2
92951,1,2,2
92952,0,1,2
92953,0,0,2
92954,0,0,2
92955,0,0,2
92956,1,1,3
92957,0,0,2
92958,0,0,1
92959,0,0,1
92960,2,2,3
92961,1,2,2
92962,1,3,3
92963,1,1,3
92964,0,0,1
92965,0,1,2
92966,0,1,2
92967,0,1,1
92968,1,2,3
92969,2,2,3
92970,0,1,1
92971,2,2,2
92972,2,2,2
92973,1,1,1
92974,2,2,2
92975,2,3,3
92976,1,2,2
92977,1,1,1
92978,1,2,3
92979,0,1,2
92980,0,1,2
92981,1,2,3
92982,1,2,3
92983,0,2,2
92984,1,1,3
92985,0,0,0
92986,1,2,3
92987,1,1,2
92988,1,1,3
92989,1,2,2
92990,0,2,2
92991,0,3,3
92992,0,1,1
92993,1,1,2
92994,1,2,3
92995,1,2,3
92996,1,2,3
92997,1,3,3
92998,0,2,2
92999,0,1,2
93000,1,1,3
93001,0,1,2
93002,0,1,2
93003,1,1,3
93004,1,2,2
93005,0,1,2
93006,1,2,3
93007,1,1,3
93008,1,1,3
93009,0,1,2
93010,0,1,2
93011,1,1,3
93012,1,1,3
93013,1,1,3
93014,1,1,3
93015,1,1,3
93016,1,1,2
93017,1,1,3
93018,0,2,2
93019,1,2,3
93020,0,0,0
93021,0,0,1
93022,1,2,2
93023,1,1,3
93024,0,0,0
93025,1,3,3
93026,1,1,2
93027,1,1,3
93028,0,1,2
93029,1,1,3
93030,1,1,3
93031,1,2,2
93032,1,2,2
93033,1,1,3
93034,0,1,2
93035,0,0,0
93036,0,0,1
93037,0,1,2
93038,0,1,2
93039,0,0,0
93040,1,2,2
93041,0,1,2
93042,1,2,2
93043,0,0,0
93044,1,2,3
93045,1,2,3
93046,0,1,1
93047,0,1,1
93048,2,2,2
93049,1,2,2
93050,0,1,1
93051,1,2,3
93052,1,1,1
93053,1,2,3
93054,1,1,3
93055,0,2,2
93056,0,0,1
93057,0,0,0
93058,1,1,2
93059,1,2,2
93060,0,1,1
93061,1,3,3
93062,1,1,2
93063,0,0,0
93064,1,2,2
93065,1,1,3
93066,1,2,2
93067,0,0,1
93068,2,2,2
93069,1,2,2
93070,0,2,2
93071,1,1,2
93072,1,2,2
93073,1,3,3
93074,1,2,2
93075,0,1,2
93076,0,2,2
93077,0,2,3
93078,1,1,3
93079,1,3,3
93080,0,0,1
93081,0,0,2
93082,1,2,3
93083,1,1,1
93084,1,1,3
93085,1,1,2
93086,0,1,1
93087,1,1,2
93088,1,1,2
93089,1,3,3
93090,0,1,1
93091,2,2,2
93092,1,2,3
93093,0,0,0
93094,0,0,0
93095,0,2,2
93096,0,1,2
93097,1,1,2
93098,1,2,2
93099,0,0,1
93100,1,2,2
93101,1,2,2
93102,1,1,3
93103,0,0,0
93104,2,3,3
93105,2,3,3
93106,0,1,2
93107,0,2,2
93108,0,0,0
93109,1,2,2
93110,0,0,1
93111,1,2,2
93112,1,1,3
93113,0,1,1
93114,1,1,3
93115,0,2,2
93116,0,2,2
93117,1,1,3
93118,0,1,1
93119,0,0,1
93120,1,1,2
93121,1,1,3
93122,1,2,2
93123,1,2,2
93124,0,1,1
93125,1,2,2
93126,0,1,1
93127,1,3,3
93128,0,1,1
93129,1,2,2
93130,2,3,3
93131,0,2,2
93132,1,1,3
93133,1,1,3
93134,0,1,2
93135,1,1,3
93136,1,1,3
93137,1,2,2
93138,2,2,2
93139,0,2,2
93140,1,2,2
93141,0,2,2
93142,1,1,2
93143,1,2,2
93144,1,1,2
93145,0,1,1
93146,0,2,2
93147,1,2,2
93148,1,1,2
93149,0,1,2
93150,0,0,2
93151,1,2,2
93152,1,2,3
93153,0,1,2
93154,0,2,2
93155,1,1,3
93156,0,2,2
93157,1,2,2
93158,1,2,2
93159,0,2,2
93160,0,2,2
93161,0,1,1
93162,0,2,3
93163,0,2,2
93164,1,1,2
93165,0,2,2
93166,0,1,1
93167,1,2,2
93168,1,2,2
93169,0,1,1
93170,1,2,2
93171,1,1,2
93172,0,2,2
93173,0,0,2
93174,1,1,3
93175,0,2,2
93176,0,1,2
93177,0,1,1
93178,0,1,2
93179,0,1,2
93180,0,0,1
93181,1,2,2
93182,1,1,3
93183,1,3,3
93184,1,1,3
93185,0,0,0
93186,1,2,2
93187,1,2,3
93188,1,1,1
93189,2,3,3
93190,0,1,1
93191,1,1,1
93192,1,1,3
93193,0,0,1
93194,1,2,3
93195,1,1,3
93196,0,2,2
93197,1,2,2
93198,1,1,3
93199,0,2,2
93200,0,0,0
93201,1,1,3
93202,1,3,3
93203,0,2,2
93204,0,1,2
93205,1,3,3
93206,0,0,1
93207,1,2,2
93208,2,2,3
93209,0,1,1
93210,1,1,2
93211,0,1,2
93212,1,1,3
93213,1,1,3
93214,0,1,2
93215,1,2,3
93216,1,2,3
93217,1,1,1
93218,1,2,2
93219,1,1,2
93220,2,3,3
93221,1,1,2
93222,2,2,3
93223,2,2,2
93224,1,2,2
93225,1,3,3
93226,1,1,2
93227,0,1,1
93228,0,0,1
93229,1,1,2
93230,0,0,1
93231,0,2,2
93232,0,1,1
93233,2,2,3
93234,1,1,2
93235,1,1,2
93236,1,2,3
93237,1,2,2
93238,0,1,2
93239,1,3,3
93240,0,1,1
93241,1,2,2
93242,1,1,1
93243,0,0,2
93244,0,2,2
93245,1,2,2
93246,0,0,2
93247,0,1,2
93248,0,1,2
93249,0,0,0
93250,0,2,2
93251,2,2,3
93252,0,2,2
93253,1,2,3
93254,0,0,1
93255,1,1,3
93256,1,1,3
93257,2,2,2
93258,1,1,2
93259,1,1,2
93260,0,2,2
93261,2,2,3
93262,0,2,2
93263,1,2,2
93264,1,2,2
93265,1,2,2
93266,1,2,2
93267,1,2,2
93268,1,2,2
93269,1,2,2
93270,1,2,2
93271,1,2,2
93272,1,2,2
93273,1,2,2
93274,1,2,2
93275,1,2,2
93276,1,2,2
93277,1,2,2
93278,1,2,2
93279,1,1,2
93280,1,2,2
93281,1,2,2
93282,2,2,3
93283,0,1,1
93284,1,1,1
93285,0,1,2
93286,1,1,1
93287,0,1,2
93288,1,1,1
93289,1,2,2
93290,1,2,2
93291,0,2,2
93292,1,2,2
93293,0,1,1
93294,1,1,1
93295,0,2,2
93296,1,2,2
93297,0,1,1
93298,1,1,3
93299,0,1,1
93300,0,2,2
93301,1,1,3
93302,1,1,2
93303,1,2,2
93304,0,0,0
93305,1,1,3
93306,0,0,1
93307,0,0,1
93308,0,1,2
93309,1,2,3
93310,0,1,2
93311,0,1,2
93312,0,1,2
93313,0,2,2
93314,1,2,2
93315,1,1,3
93316,1,1,3
93317,0,0,2
93318,1,2,2
93319,0,2,2
93320,0,1,1
93321,0,2,2
93322,0,0,2
93323,0,1,2
93324,1,2,2
93325,1,1,3
93326,1,1,2
93327,1,2,3
93328,1,2,2
93329,1,2,2
93330,1,2,2
93331,1,2,2
93332,1,1,3
93333,0,2,2
93334,1,1,3
93335,0,2,2
93336,1,1,2
93337,1,1,2
93338,2,2,3
93339,0,1,2
93340,1,1,1
93341,1,2,3
93342,1,2,3
93343,0,1,2
93344,0,1,2
93345,0,2,2
93346,0,1,2
93347,0,2,2
93348,1,1,3
93349,1,2,2
93350,1,1,2
93351,0,1,2
93352,0,1,2
93353,0,2,2
93354,0,2,2
93355,0,0,2
93356,2,3,3
93357,0,1,2
93358,0,1,2
93359,0,0,1
93360,0,2,2
93361,0,0,1
93362,0,1,2
93363,1,2,3
93364,1,2,3
93365,0,0,0
93366,0,0,2
93367,0,1,2
93368,0,0,2
93369,0,0,0
93370,1,2,2
93371,0,2,2
93372,1,2,3
93373,0,1,2
93374,0,1,2
93375,0,1,1
93376,0,1,2
93377,1,2,3
93378,2,2,3
93379,1,1,3
93380,0,2,2
93381,0,1,2
93382,1,2,2
93383,1,2,2
93384,0,2,2
93385,1,2,3
93386,1,1,2
93387,1,2,3
93388,0,2,2
93389,0,2,2
93390,0,1,2
93391,1,2,3
93392,1,1,2
93393,1,1,3
93394,0,1,2
93395,0,1,2
93396,1,1,1
93397,0,0,1
93398,0,2,2
93399,2,2,2
93400,1,1,3
93401,1,2,3
93402,1,1,2
93403,1,2,2
93404,0,1,2
93405,0,0,1
93406,0,1,2
93407,1,3,3
93408,1,2,2
93409,1,2,2
93410,1,2,2
93411,0,1,2
93412,1,2,3
93413,1,2,2
93414,1,1,2
93415,0,2,2
93416,0,2,2
93417,1,1,2
93418,0,2,2
93419,0,1,2
93420,1,1,2
93421,0,2,2
93422,1,1,2
93423,0,1,2
93424,1,2,3
93425,1,1,2
93426,1,1,3
93427,2,2,2
93428,1,1,3
93429,0,1,2
93430,1,2,3
93431,1,1,1
93432,1,1,1
93433,0,1,2
93434,0,1,2
93435,0,2,2
93436,0,0,0
93437,0,2,2
93438,0,1,1
93439,1,1,2
93440,1,2,2
93441,1,2,2
93442,1,1,3
93443,1,2,2
93444,0,1,1
93445,0,1,2
93446,1,2,2
93447,0,2,2
93448,1,2,3
93449,0,2,2
93450,2,3,3
93451,0,2,2
93452,0,0,2
93453,1,3,3
93454,0,2,2
93455,0,0,2
93456,0,1,1
93457,2,2,3
93458,0,2,2
93459,0,2,2
93460,0,0,2
93461,1,2,2
93462,0,2,2
93463,1,3,3
93464,0,1,2
93465,0,1,2
93466,0,0,2
93467,0,1,1
93468,0,1,1
93469,0,1,2
93470,1,1,3
93471,1,2,2
93472,2,2,2
93473,1,2,3
93474,1,2,3
93475,1,2,3
93476,0,2,2
93477,2,2,2
93478,2,2,2
93479,0,2,2
93480,1,1,3
93481,2,2,2
93482,0,1,2
93483,1,1,3
93484,0,2,2
93485,0,1,2
93486,1,1,2
93487,1,1,3
93488,1,2,2
93489,0,2,2
93490,1,1,3
93491,1,1,3
93492,1,1,3
93493,1,2,2
93494,0,1,2
93495,1,3,3
93496,0,1,1
93497,1,2,2
93498,0,2,2
93499,1,3,3
93500,0,1,2
93501,0,1,1
93502,0,1,1
93503,0,1,2
93504,1,1,1
93505,1,1,1
93506,0,2,3
93507,1,1,2
93508,0,0,2
93509,0,1,1
93510,0,1,2
93511,0,1,2
93512,0,2,2
93513,1,2,2
93514,1,2,2
93515,1,2,3
93516,1,2,2
93517,1,3,3
93518,0,1,2
93519,1,2,2
93520,2,3,3
93521,0,1,1
93522,1,1,3
93523,1,2,2
93524,0,0,0
93525,1,2,2
93526,0,1,2
93527,1,1,3
93528,0,2,2
93529,1,1,3
93530,1,2,2
93531,0,0,2
93532,0,1,2
93533,0,3,3
93534,1,2,3
93535,0,1,2
93536,1,1,3
93537,1,1,1
93538,1,1,3
93539,0,1,2
93540,0,1,1
93541,1,1,1
93542,0,2,2
93543,0,1,1
93544,1,2,2
93545,1,2,3
93546,0,2,2
93547,1,1,2
93548,1,2,2
93549,1,2,2
93550,1,1,3
93551,0,1,2
93552,0,1,1
93553,1,1,3
93554,1,1,3
93555,0,1,1
93556,0,1,2
93557,1,2,2
93558,0,1,1
93559,0,1,2
93560,1,1,2
93561,1,1,2
93562,0,0,2
93563,1,1,3
93564,0,2,2
93565,0,1,2
93566,1,2,2
93567,1,1,3
93568,1,2,2
93569,0,0,0
93570,1,1,2
93571,1,2,2
93572,0,1,1
93573,0,2,2
93574,0,2,2
93575,0,1,1
93576,1,1,3
93577,1,3,3
93578,1,2,2
93579,1,1,2
93580,1,3,3
93581,0,1,1
93582,1,1,1
93583,0,1,2
93584,0,1,2
93585,0,0,1
93586,0,0,1
93587,1,3,3
93588,0,0,0
93589,1,2,3
93590,1,2,2
93591,0,0,0
93592,0,1,2
93593,0,0,0
93594,1,2,2
93595,0,0,1
93596,1,1,3
93597,0,0,0
93598,0,2,2
93599,1,2,2
93600,1,1,2
93601,1,2,2
93602,1,1,2
93603,0,2,2
93604,0,1,2
93605,0,1,2
93606,0,0,1
93607,1,2,2
93608,1,1,2
93609,0,1,2
93610,0,1,2
93611,0,2,3
93612,0,2,3
93613,0,1,2
93614,0,1,1
93615,1,1,3
93616,0,1,2
93617,1,1,2
93618,1,1,2
93619,1,1,1
93620,1,2,2
93621,1,2,2
93622,0,0,0
93623,2,3,3
93624,1,1,3
93625,1,1,1
93626,0,0,1
93627,0,1,2
93628,0,1,2
93629,1,2,2
93630,1,2,2
93631,0,1,2
93632,1,2,2
93633,1,2,2
93634,0,0,0
93635,1,2,3
93636,2,2,2
93637,2,2,2
93638,0,2,2
93639,1,2,3
93640,1,3,3
93641,0,2,2
93642,1,2,2
93643,2,2,2
93644,1,1,2
93645,1,2,2
93646,1,2,2
93647,2,2,3
93648,0,1,2
93649,0,2,3
93650,1,1,3
93651,1,2,2
93652,1,2,3
93653,2,2,2
93654,0,1,2
93655,0,1,2
93656,0,0,0
93657,1,1,3
93658,0,1,2
93659,0,2,2
93660,2,2,3
93661,1,1,3
93662,0,1,2
93663,0,1,2
93664,2,3,3
93665,2,3,3
93666,1,2,2
93667,0,2,2
93668,0,2,2
93669,1,1,3
93670,0,2,2
